ID,Date,Type,Content,Unnamed: 4
829823,2025-02-15T09:24:04+00:00,text,When list,
829822,2025-02-15T09:24:03+00:00,text,Yess😆,
829821,2025-02-15T09:23:49+00:00,text,GM🏙️,
829820,2025-02-15T09:23:46+00:00,text,make me a mod for this event only 😭😭,
829817,2025-02-15T09:23:27+00:00,text,"🌞 Good Morning, ANTS Fam! 🐜

Rise and shine! Let’s make today amazing together. 🏆
Stay positive, stay creative, and let’s keep building something epic in the SuperEx universe! 🚀

Have a fantastic day ahead, ANTS! 💪✨",
829816,2025-02-15T09:23:27+00:00,text,Yess💯,
829815,2025-02-15T09:23:05+00:00,text,Yeah 😂,
829814,2025-02-15T09:23:00+00:00,text,When listing jancuk,
829813,2025-02-15T09:22:55+00:00,text,3k is not enough now haha,
829812,2025-02-15T09:22:45+00:00,text,"exactly some of them come at the end and win lol, how could someone so active always to maintain the rank",
829811,2025-02-15T09:22:27+00:00,text,yeah 😭😭,
829810,2025-02-15T09:22:16+00:00,text,"its seems too, new users 👥",
829809,2025-02-15T09:22:05+00:00,text,"Yeah correct, the prize should should be given to active members",
829808,2025-02-15T09:21:55+00:00,text,Vp was telling next is gonna be too tough,
829807,2025-02-15T09:21:12+00:00,text,i know i know,
829806,2025-02-15T09:21:02+00:00,text,😭😭we worked so hard,
829805,2025-02-15T09:21:02+00:00,text,ohh the community should accept the users who work at the beginning till the end,
829804,2025-02-15T09:20:30+00:00,text,Parth 😁his name,
829803,2025-02-15T09:20:18+00:00,text,npc,
829802,2025-02-15T09:20:13+00:00,text,No other option,
829801,2025-02-15T09:20:06+00:00,text,You know a guy joined at 13 night and won at 14🤣🤣🤣,
829800,2025-02-15T09:20:04+00:00,text,Yeah 😂,
829799,2025-02-15T09:19:57+00:00,text,😂,
829798,2025-02-15T09:19:51+00:00,text,this was the only way to win lol haha,
829797,2025-02-15T09:19:39+00:00,text,Hahhhaaa 😶‍🌫,
829796,2025-02-15T09:19:19+00:00,text,Waiting,
829795,2025-02-15T09:19:18+00:00,text,This one will be more tough,
829794,2025-02-15T09:19:13+00:00,text,we were all spammed 😭🥲🥲,
9000956,2025-02-15T09:19:13+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9000957,2025-02-15T09:19:13+00:00,text,Did you know they launched Index Futures?,
9000958,2025-02-15T09:19:13+00:00,text,What is that? Let me see.,
9000959,2025-02-15T09:19:13+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9000960,2025-02-15T09:19:13+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
829792,2025-02-15T09:19:04+00:00,text,exactly,
829791,2025-02-15T09:19:00+00:00,text,😌😌😌😌,
829790,2025-02-15T09:18:55+00:00,text,Last season was full of spammn,
829789,2025-02-15T09:18:53+00:00,text,top 50 had same messages 📩 with little different,
829788,2025-02-15T09:18:40+00:00,text,[text] money-pakistan.mp4,
829787,2025-02-15T09:18:38+00:00,text,Sooooo soooooo sooooo muchhhh🙂,
829786,2025-02-15T09:18:29+00:00,text,We were like ab nhi hoga 🥹,
829785,2025-02-15T09:18:24+00:00,text,Wait my lady😁,
829784,2025-02-15T09:18:24+00:00,text,exactly,
829783,2025-02-15T09:18:17+00:00,text,i never feel that in any event but that was soooo,
829782,2025-02-15T09:18:12+00:00,text,Feeling so😂😂😂,
829781,2025-02-15T09:18:02+00:00,text,what 😭😭,
829780,2025-02-15T09:17:56+00:00,text,Yeah 😂 a little rest and rank dropped by -15🤣,
829779,2025-02-15T09:17:53+00:00,text,Yeahh maybee😂😂🤣🤣🤣🤣,
829778,2025-02-15T09:17:49+00:00,text,Pucho mat,
829777,2025-02-15T09:17:43+00:00,text,LISTING 2029,
829776,2025-02-15T09:17:42+00:00,text,I fainted after it's ending 😂😂😂🤣🤣🤣🤣,
829775,2025-02-15T09:17:36+00:00,text,Myy God,
829774,2025-02-15T09:17:36+00:00,text,dm,
829772,2025-02-15T09:17:22+00:00,text,the last event was very hectic seriously🙁,
829771,2025-02-15T09:17:16+00:00,text,Thanks 😊,
829770,2025-02-15T09:17:06+00:00,text,Wait for a few minutes,
829769,2025-02-15T09:17:04+00:00,text,Fasttt,
829768,2025-02-15T09:16:57+00:00,text,Yeah coming sis,
829766,2025-02-15T09:16:46+00:00,text,[text] animation.gif.mp4,
829765,2025-02-15T09:16:18+00:00,text,Hahah,
829764,2025-02-15T09:16:06+00:00,text,Uppar ana hai?,
829763,2025-02-15T09:15:51+00:00,text,good,
829761,2025-02-15T09:15:46+00:00,text,I had just,
829760,2025-02-15T09:15:45+00:00,text,Yeah 😂I'm enjoying unproductive weekend,
829759,2025-02-15T09:15:38+00:00,text,I'm feeling sleepy 😴🥱,
829757,2025-02-15T09:15:32+00:00,text,not yet and you,
829755,2025-02-15T09:15:24+00:00,text,Our favourite work is the timepass😂😂,
829752,2025-02-15T09:15:18+00:00,text,moon soon 🔜,
829749,2025-02-15T09:14:58+00:00,text,"Just timepass today, how r u?",
829748,2025-02-15T09:14:42+00:00,text,Hieee,
829747,2025-02-15T09:14:33+00:00,text,What's up dude,
829746,2025-02-15T09:14:27+00:00,text,Heillo lucky bro,
829745,2025-02-15T09:13:49+00:00,text,Have ur lunch?,
829741,2025-02-15T09:13:25+00:00,text,Yeah I edited auto.........,
829740,2025-02-15T09:13:20+00:00,text,which pocket,
829738,2025-02-15T09:13:09+00:00,text,whats that,
829737,2025-02-15T09:13:09+00:00,text,*in,
829736,2025-02-15T09:12:58+00:00,text,In my pocket,
829732,2025-02-15T09:12:49+00:00,text,Where's sanjib bro,
829731,2025-02-15T09:12:43+00:00,text,hahaha,
829728,2025-02-15T09:12:21+00:00,text,She knows but still she does,
829725,2025-02-15T09:11:55+00:00,text,Like me???😁,
829724,2025-02-15T09:11:43+00:00,text,keep wasting it you have so much time to thing about the future,
829722,2025-02-15T09:11:22+00:00,text,good good,
9000961,2025-02-15T09:11:22+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9000962,2025-02-15T09:11:22+00:00,text,Did you know they launched Index Futures?,
9000963,2025-02-15T09:11:22+00:00,text,What is that? Let me see.,
9000964,2025-02-15T09:11:22+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9000965,2025-02-15T09:11:22+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
829721,2025-02-15T09:11:01+00:00,text,Am wasting my time 😂😂,
829719,2025-02-15T09:10:48+00:00,text,SuperEx to the moon🌜,
829718,2025-02-15T09:10:43+00:00,text,Nooo 😁,
829717,2025-02-15T09:10:41+00:00,text,keep support😁,
829716,2025-02-15T09:10:31+00:00,text,R u studying??,
829714,2025-02-15T09:10:23+00:00,text,Active ranking,
829711,2025-02-15T09:09:30+00:00,text,Yo,
829710,2025-02-15T09:09:23+00:00,text,I also can't see,
829709,2025-02-15T09:09:10+00:00,text,Where's active ranking,
829706,2025-02-15T09:08:38+00:00,text,Heiii chutki,
829704,2025-02-15T09:08:11+00:00,text,What's going on mate,
829703,2025-02-15T09:08:03+00:00,text,Mine too brother,
829702,2025-02-15T09:06:58+00:00,text,Listing wen!?,
829700,2025-02-15T09:01:33+00:00,text,"Haha😂
Susah pak bahasa inggris",
829699,2025-02-15T09:01:11+00:00,text,Wait for announcement,
829698,2025-02-15T09:00:52+00:00,text,"Use metamask bro, just add rpc SuperEx then claim done👌",
829697,2025-02-15T08:59:37+00:00,text,Wen is the launch???,
829695,2025-02-15T08:59:22+00:00,text,"typing for a long time, the results are small, I think up to 2-3 paragraphs😃",
829694,2025-02-15T08:59:18+00:00,text,"Trust Wallet, Metamask easy 💢",
829692,2025-02-15T08:54:39+00:00,text,SuperEx airdrop claim fee uses SuperEx not ethereum,
829691,2025-02-15T08:53:46+00:00,text,"Sir, try using the OKX wallet, first import your phrase then open it via the OKX dapp then claim it. 
SuperEx airdrop claim must use SuperEx network",
829690,2025-02-15T08:52:21+00:00,text,"📜 **SuperEx Chat Event Rules** 📜

To ensure a fun and respectful environment, here are the rules for banning during our events:
 1. **Spamming** 🚫: Repeated messages, excessive use of stickers, or irrelevant content will lead to removal from the event.
 2. **Offensive Behavior** 💢: Any form of hate speech, personal attacks, or inappropriate language will result in an immediate ban.
 3. **Disrespecting Moderators** 🚨: Disrespect towards the team or other participants is not tolerated.
 4. **Flooding the Chat** 🌊: Sending multiple identical or unrelated messages in a short period will lead to disqualification.
 5. **Sharing Malicious Links** 🔗: Any attempt to promote phishing or harmful content will result in an instant ban.
 6. **Impersonation** 🎭: Pretending to be someone else, including project team members, is strictly prohibited.

**Please be respectful and help keep the chat fun and engaging for everyone!** 🌟

**Stay Positive, ANTS! **🐜",
829689,2025-02-15T08:52:16+00:00,text,Done sis,
829688,2025-02-15T08:52:07+00:00,text,Let's have lunch guys 😁,
829687,2025-02-15T08:51:53+00:00,text,Okay,
829686,2025-02-15T08:51:13+00:00,media,[OTHER MEDIA],
829685,2025-02-15T08:51:00+00:00,text,Don't just click on links shared by people you don't know. Stay careful.,
829684,2025-02-15T08:50:21+00:00,text,"Try checking the pinned message first, sir. If you still don't understand, just ask the group admin.🙏",
829682,2025-02-15T08:47:04+00:00,text,@kalashmcore he need your solution sir🙏,
829678,2025-02-15T08:43:17+00:00,text,Sure mate!,
829677,2025-02-15T08:43:02+00:00,text,Can i ask her for dm you? @kalashmcore,
829675,2025-02-15T08:42:51+00:00,media,[OTHER MEDIA],
829674,2025-02-15T08:42:47+00:00,text,He switch to SuperEx chain but not get any FEES,
829673,2025-02-15T08:41:40+00:00,text,Nice dude,
829672,2025-02-15T08:41:31+00:00,text,,
829671,2025-02-15T08:41:04+00:00,text,"If anyone is unable to claim SuperEx It’s likely due to the transaction is being processed on some **other network** instead of the **SuperEx network**, which is why it’s showing a gas fee. 

This issue happens if your wallet hasn’t switched to the SuperEx network properly.",
829670,2025-02-15T08:40:00+00:00,text,@kalashmcore sir one user didn’t claim her SuperEx cuz they need SuperEx fees so now what to do?,
829668,2025-02-15T08:38:20+00:00,media,[OTHER MEDIA],
829666,2025-02-15T08:35:33+00:00,text,@kalashmcore sir,
829664,2025-02-15T08:33:09+00:00,text,when listing?,
829662,2025-02-15T08:31:29+00:00,media,[OTHER MEDIA],
829661,2025-02-15T08:29:11+00:00,text,Wait for this one it would be revealed soon.,
829660,2025-02-15T08:25:52+00:00,photo,[PHOTO],
829658,2025-02-15T08:24:22+00:00,text,[text] animation.gif.mp4,
829657,2025-02-15T08:24:15+00:00,text,Buy on SuperEx,
829656,2025-02-15T08:24:09+00:00,media,[OTHER MEDIA],
829655,2025-02-15T08:23:45+00:00,text,bnb钱包没这个网络,
829654,2025-02-15T08:23:14+00:00,text,Yes bro,
829653,2025-02-15T08:22:25+00:00,text,Ok,
829652,2025-02-15T08:21:00+00:00,text,dm,
9000966,2025-02-15T08:21:00+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9000967,2025-02-15T08:21:00+00:00,text,Did you know they launched Index Futures?,
9000968,2025-02-15T08:21:00+00:00,text,What is that? Let me see.,
9000969,2025-02-15T08:21:00+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9000970,2025-02-15T08:21:00+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
829651,2025-02-15T08:19:38+00:00,text,What are you doing,
829650,2025-02-15T08:19:26+00:00,text,This is big opportunity,
829649,2025-02-15T08:19:24+00:00,text,fine,
829648,2025-02-15T08:19:11+00:00,text,How are you,
829647,2025-02-15T08:18:58+00:00,text,Hello bro,
829646,2025-02-15T08:18:55+00:00,text,hi,
829645,2025-02-15T08:18:47+00:00,text,Pp create,
829643,2025-02-15T08:16:27+00:00,text,Sell 1800M,
829642,2025-02-15T08:16:25+00:00,text,How can I buy? M seems to have a bright future. What should I do to buy?,
829641,2025-02-15T08:15:48+00:00,text,How can I buy? M seems to have a bright future. What should I do to buy?,
829640,2025-02-15T08:15:43+00:00,text,Hi❤️❤️❤️❤️❤️,
829638,2025-02-15T08:12:39+00:00,text,Hi,
829637,2025-02-15T08:12:28+00:00,text,Hey,
829636,2025-02-15T08:12:23+00:00,text,Amazing,
829634,2025-02-15T08:11:12+00:00,text,[text] IMG_1682.MP4,
829633,2025-02-15T08:10:56+00:00,text,What you mean?,
829630,2025-02-15T08:08:23+00:00,text,Ok sir,
829629,2025-02-15T08:08:09+00:00,text,Yes come dear,
829628,2025-02-15T08:08:00+00:00,text,Trying buddy,
829627,2025-02-15T08:07:47+00:00,text,Don't Miss everyone,
829626,2025-02-15T08:07:37+00:00,text,Go go,
829625,2025-02-15T08:07:36+00:00,text,Join all guys,
829623,2025-02-15T08:07:10+00:00,text,Active ranking,
829622,2025-02-15T08:07:04+00:00,text,no,
829621,2025-02-15T08:06:56+00:00,text,Any body active here,
829620,2025-02-15T08:06:50+00:00,text,Hello everyone,
829619,2025-02-15T08:06:37+00:00,text,Good noon 🌝,
829618,2025-02-15T08:06:03+00:00,text,noon here,
829617,2025-02-15T08:05:55+00:00,text,When listing on CEX?,
829615,2025-02-15T08:05:47+00:00,text,Good afternoon 🏙️,
829614,2025-02-15T08:05:23+00:00,text,good noon,
829612,2025-02-15T08:04:02+00:00,text,Hey,
829610,2025-02-15T08:02:33+00:00,text,Add network,
829609,2025-02-15T08:02:21+00:00,text,No need to add wallet,
829607,2025-02-15T08:02:12+00:00,text,Add rpc network,
829606,2025-02-15T08:01:56+00:00,photo,[PHOTO],
829605,2025-02-15T08:01:51+00:00,media,[OTHER MEDIA],
829603,2025-02-15T08:01:48+00:00,text,Join okx wallet first,
829602,2025-02-15T08:01:33+00:00,text,How,
829601,2025-02-15T08:01:30+00:00,text,Good afternoon ，bro,
829600,2025-02-15T08:01:25+00:00,text,Add custom network,
829599,2025-02-15T08:00:40+00:00,text,OKX,
829597,2025-02-15T08:00:26+00:00,text,Gm,
829596,2025-02-15T08:00:07+00:00,text,Gm,
829595,2025-02-15T08:00:01+00:00,text,Yo,
829594,2025-02-15T07:59:14+00:00,text,Not sure mate😂,
829593,2025-02-15T07:59:07+00:00,text,Go to your wallet and add custom network,
829592,2025-02-15T07:58:55+00:00,text,Good afternoon all,
829591,2025-02-15T07:58:35+00:00,text,What wallet are you using,
829590,2025-02-15T07:58:17+00:00,text,What did I do,
9000971,2025-02-15T07:58:17+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9000972,2025-02-15T07:58:17+00:00,text,Did you know they launched Index Futures?,
9000973,2025-02-15T07:58:17+00:00,text,What is that? Let me see.,
9000974,2025-02-15T07:58:17+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9000975,2025-02-15T07:58:17+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
829588,2025-02-15T07:57:58+00:00,text,You don't have SuperEx network,
829586,2025-02-15T07:57:39+00:00,text,hi,
829584,2025-02-15T07:56:49+00:00,text,hi,
829583,2025-02-15T07:56:39+00:00,text,Wen?,
829581,2025-02-15T07:52:49+00:00,photo,[PHOTO],
829579,2025-02-15T07:51:33+00:00,text,Inform me I'll come also😁,
829578,2025-02-15T07:51:21+00:00,text,When will all start to chat bros..😁,
829575,2025-02-15T07:50:36+00:00,text,I love SuperEx,
829574,2025-02-15T07:48:43+00:00,text,"Yes, I also can't claim it because of the gas costs.😪",
829572,2025-02-15T07:48:40+00:00,text,Very nice 😁,
829571,2025-02-15T07:48:27+00:00,text,0xe47952166be4e45466dc1eca36ecd6fcd38b29d8,
829569,2025-02-15T07:47:26+00:00,text,What is a mystery quest?,
829567,2025-02-15T07:46:40+00:00,photo,[PHOTO],
829566,2025-02-15T07:46:28+00:00,text,"Don’t forget to follow the rules and keep the chat fun and respectful for everyone! 🎉

❌ No spamming
❌ No flooding with stickers or links
❌ No offensive language

✅ Stay positive, share your thoughts, and keep the vibe high! 🙌
Let’s keep this space clean and exciting for all! 💬🔥

Follow the rules, and let’s keep this community thriving! 🌱💥",
829562,2025-02-15T07:45:32+00:00,text,And how i claim my token😮‍💨,
829561,2025-02-15T07:45:21+00:00,text,So what  should i do now.,
829560,2025-02-15T07:45:21+00:00,text,Keep supporting the SuperEx community 💕,
829559,2025-02-15T07:44:36+00:00,media,[OTHER MEDIA],
829558,2025-02-15T07:44:26+00:00,text,Anyone help me to send this gas fee,
829557,2025-02-15T07:44:21+00:00,photo,[PHOTO],
829556,2025-02-15T07:44:16+00:00,photo,[PHOTO],
829555,2025-02-15T07:44:00+00:00,text,"It looks like your transaction is being processed on some **other network** instead of the **SuperEx network**, which is why it’s showing a gas fee. 

This issue happens if your wallet hasn’t switched to the SuperEx network properly.",
829554,2025-02-15T07:43:57+00:00,text,Wlcome💪,
829553,2025-02-15T07:43:31+00:00,text,Send me just  .3 m token in this address to covered my gas fee,
829552,2025-02-15T07:43:11+00:00,text,0xEb26E4433326c45a24940F19732681aDa0b4A4FA,
829550,2025-02-15T07:42:24+00:00,text,Wah bhaiya,
829548,2025-02-15T07:41:09+00:00,text,Anyone please help. I added my bitget wallet seed phrase in trust wallet and now ots going to be need. 20 m.token,
829544,2025-02-15T07:40:01+00:00,text,Ok sir,
829543,2025-02-15T07:39:51+00:00,text,Fly higher 🚀,
829541,2025-02-15T07:39:40+00:00,text,Don't compy my style,
829540,2025-02-15T07:39:39+00:00,photo,[PHOTO],
829536,2025-02-15T07:38:56+00:00,text,Keep supporting the SuperEx community 💕,
829535,2025-02-15T07:38:52+00:00,text,Good afternoon，guys,
829534,2025-02-15T07:38:33+00:00,text,30/2,
829533,2025-02-15T07:38:31+00:00,text,Support SuperEx always,
829532,2025-02-15T07:38:26+00:00,text,Buy all,
829531,2025-02-15T07:38:16+00:00,text,Good afternoon,
829529,2025-02-15T07:37:55+00:00,text,45862,
829528,2025-02-15T07:37:40+00:00,text,29/2,
829526,2025-02-15T07:37:32+00:00,text,Anyone,
829525,2025-02-15T07:37:22+00:00,text,Mr 😭🙏,
829524,2025-02-15T07:37:16+00:00,text,Why u ignoring me,
829523,2025-02-15T07:37:11+00:00,photo,[PHOTO],
829521,2025-02-15T07:37:03+00:00,text,soon,
829520,2025-02-15T07:37:00+00:00,text,To be announced,
829519,2025-02-15T07:36:50+00:00,text,When list??,
829518,2025-02-15T07:36:29+00:00,text,Lifting,
829517,2025-02-15T07:36:24+00:00,text,Memeks,
829515,2025-02-15T07:35:32+00:00,text,How much did it cost you ?,
829514,2025-02-15T07:35:31+00:00,text,No news for listing,
9000976,2025-02-15T07:35:31+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9000977,2025-02-15T07:35:31+00:00,text,Did you know they launched Index Futures?,
9000978,2025-02-15T07:35:31+00:00,text,What is that? Let me see.,
